post_id,user_id,post_text,post_date,sentiment_score,platform
7676,23,Feeling overwhelmed with work.,14-06-2025 00:56,0.2,Facebook
7677,8,"Had an okay day, nothing special.",02-02-2025 21:25,0.7,Twitter
7678,16,The commute was exhausting today.,10-06-2025 01:25,-1.0,
7679,44,The food was amazing at the restaurant!,08-07-2025 17:56,-0.3,Twitter
7680,9,Traffic was terrible today.,14-06-2024 22:55,-0.6,Facebook
7681,26,Traffic was terrible today.,22-03-2025 10:17,0.9,Instagram
7682,45,Looking forward to the next trip!,08-09-2024 11:07,-0.2,
7683,31,Looking forward to the next trip!,20-11-2025 03:01,-0.2,Facebook
7684,10,Feeling overwhelmed with work.,09-03-2025 11:49,-0.7,Facebook
7685,42,Had a great day with family!,19-06-2025 06:20,-0.5,Twitter
7686,50,Feeling bored today.,13-08-2025 22:07,-0.7,
7687,28,Traffic was terrible today.,14-05-2025 20:56,-1.0,Facebook
7688,47,Had an awesome workout!,22-09-2024 10:22,0.9,Twitter
7689,42,Had an awesome workout!,30-05-2025 20:18,0.2,Twitter
7690,1,The new movie was decent.,27-09-2025 10:23,-0.8,Twitter
7691,7,The commute was exhausting today.,16-08-2024 21:54,0.9,
7692,47,The commute was exhausting today.,18-08-2024 22:06,0.1,Instagram
7693,9,Not feeling well today.,27-04-2025 13:27,0.9,
7694,34,Had an awesome workout!,13-10-2024 07:02,0.3,Instagram
7695,43,Feeling bored today.,11-09-2024 12:54,-1.0,Twitter
7696,50,Looking forward to the weekend.,13-10-2024 10:53,-0.4,Instagram
7697,30,Looking forward to the next trip!,22-12-2025 22:51,-0.5,Facebook
7698,25,The commute was exhausting today.,07-03-2025 17:25,-0.0,Instagram
7699,40,Feeling stressed about work.,04-05-2025 20:58,0.2,Instagram
7700,22,Feeling stressed about work.,24-11-2024 21:28,-0.3,Twitter
7701,41,Had a peaceful day.,31-08-2025 04:55,-0.2,
7702,44,Looking forward to the next trip!,01-02-2025 20:53,-0.4,Instagram
7703,43,Looking forward to the weekend.,12-03-2025 20:22,-0.7,Instagram
7704,9,Enjoyed a nice day by the beach.,26-08-2024 18:50,0.3,Twitter
7705,50,Not feeling well today.,16-07-2024 03:07,0.8,Instagram
7706,32,"Had an okay day, nothing special.",14-11-2024 16:46,-0.8,Twitter
7707,35,Traffic was terrible today.,17-09-2025 05:49,-0.3,Instagram
7708,18,"Had an okay day, nothing special.",19-11-2025 13:21,-0.9,Instagram
7709,42,Excited for the next adventure!,21-07-2024 06:18,-0.7,Instagram
7710,24,Feeling bored today.,26-12-2025 18:21,0.5,Facebook
7711,37,Excited about the new event!,26-06-2024 23:16,1.0,Instagram
7712,28,The commute was exhausting today.,29-08-2024 09:52,0.2,
7713,18,Excited for the next adventure!,27-06-2024 19:07,-0.9,
7714,40,Enjoyed a nice day by the beach.,18-09-2025 14:47,-0.3,Twitter
7715,25,Feeling stressed about work.,17-06-2024 17:20,-0.3,Instagram
7716,3,Feeling bored today.,04-09-2025 19:14,0.6,
7717,35,Can't wait for the holidays!,04-09-2024 23:03,0.8,Instagram
7718,43,"Had an okay day, nothing special.",25-09-2025 12:29,0.1,
7719,23,Feeling overwhelmed with work.,04-04-2025 00:38,0.3,Instagram
7720,17,Enjoyed a relaxing evening.,06-01-2025 03:34,-0.9,Facebook
7721,37,Enjoyed a nice day by the beach.,19-08-2025 10:10,-0.3,
7722,30,The commute was exhausting today.,27-10-2024 18:05,-0.8,
7723,30,Can't wait for the holidays!,16-07-2025 17:20,-0.8,
7724,41,Excited about the new event!,07-04-2025 05:28,-0.3,Twitter
7725,28,Feeling overwhelmed with work.,29-03-2025 22:24,-0.5,Twitter
7726,30,Feeling overwhelmed with work.,13-07-2025 15:39,0.3,
7727,3,The new movie was decent.,29-09-2025 19:12,-0.9,Instagram
7728,47,"Had an okay day, nothing special.",25-12-2025 01:45,-0.5,
7729,39,Feeling stressed about work.,17-07-2025 13:44,-0.4,Instagram
7730,35,Had a peaceful day.,12-08-2025 08:33,0.4,Instagram
7731,12,Had an awesome workout!,22-08-2024 19:48,0.2,Instagram
7732,44,Had an awesome workout!,06-11-2025 03:12,0.7,Facebook
7733,12,Feeling stressed about work.,16-07-2024 03:13,-0.7,Facebook
7734,23,Had a peaceful day.,27-12-2025 18:15,-0.9,Instagram
7735,26,Not feeling well today.,16-05-2025 15:59,-0.8,Instagram
7736,6,Had a great day with family!,29-10-2025 18:07,0.8,Twitter
7737,24,Traffic was terrible today.,29-03-2025 01:09,0.1,Facebook
7738,30,Excited for the next adventure!,31-08-2024 03:29,-0.1,Instagram
7739,4,Feeling stressed about work.,25-07-2025 04:11,-0.7,Instagram
7740,5,Had an awesome workout!,08-03-2025 23:46,-0.3,Facebook
7741,43,Had an awesome workout!,30-11-2024 17:05,0.8,Instagram
7742,10,Feeling overwhelmed with work.,29-04-2025 20:37,0.7,Instagram
7743,28,Not feeling well today.,29-08-2024 23:19,0.8,Instagram
7744,10,Can't wait for the holidays!,07-11-2024 14:43,-0.9,
7745,18,Had a great day with family!,03-07-2025 04:44,-0.2,Instagram
7746,13,The weather is perfect today!,28-11-2024 21:03,0.1,
7747,10,Excited for the next adventure!,15-07-2025 18:07,-0.0,
7748,13,The weather is perfect today!,16-10-2025 20:06,0.5,Twitter
7749,10,Enjoyed a relaxing evening.,07-11-2025 15:30,0.6,Twitter
7750,40,Traffic was terrible today.,06-07-2025 07:21,-0.8,Twitter
7751,18,Feeling bored today.,27-06-2024 00:35,-0.6,Twitter
7752,12,Had a great day with family!,12-10-2025 07:12,0.8,
7753,3,The new movie was decent.,12-09-2024 18:11,-0.1,Facebook
7754,49,The new movie was decent.,08-05-2025 10:26,-0.6,
7755,30,Feeling bored today.,06-11-2024 10:57,0.3,Facebook
7756,2,Had a peaceful day.,11-11-2024 02:24,-0.6,Facebook
7757,35,Looking forward to the weekend.,26-03-2025 08:15,-0.8,Twitter
7758,8,Feeling overwhelmed with work.,23-08-2025 14:48,0.8,Instagram
7759,36,Traffic was terrible today.,16-09-2025 12:14,-0.2,Instagram
7760,21,Had a peaceful day.,26-05-2025 23:50,0.3,
7761,41,Excited about the new event!,14-02-2025 04:31,-1.0,Twitter
7762,14,Looking forward to the weekend.,10-02-2025 05:30,-0.3,Instagram
7763,42,Had a peaceful day.,01-11-2025 22:04,0.7,Instagram
7764,29,Feeling overwhelmed with work.,13-11-2024 05:31,0.3,Facebook
7765,18,Feeling overwhelmed with work.,16-09-2025 04:25,0.7,Twitter
7766,16,The weather is perfect today!,29-05-2025 15:08,0.0,Instagram
7767,1,Enjoyed a nice day by the beach.,16-07-2024 22:27,-0.7,
7768,11,Feeling stressed about work.,06-01-2025 08:26,0.8,
7769,13,The weather is perfect today!,30-11-2024 14:14,-1.0,Instagram
7770,46,Enjoyed a nice day by the beach.,05-06-2025 00:18,-0.8,Facebook
7771,23,"Had an okay day, nothing special.",09-07-2024 19:11,-0.1,Instagram
7772,5,Feeling stressed about work.,06-12-2024 08:09,-0.0,Facebook
7773,5,The food was amazing at the restaurant!,12-05-2025 07:07,0.7,
7774,28,Can't wait for the holidays!,20-08-2024 14:44,0.6,Twitter
7775,24,Had a great day with family!,04-10-2025 02:03,-0.9,
7776,5,Looking forward to the next trip!,10-03-2025 07:50,-0.0,Instagram
7777,31,Looking forward to the next trip!,28-12-2025 14:14,0.6,
7778,49,The new movie was decent.,12-10-2025 04:04,0.6,Facebook
7779,47,Enjoyed a nice day by the beach.,05-11-2024 08:40,0.4,Instagram
7780,7,Excited for the next adventure!,18-05-2025 00:08,0.4,Facebook
7781,12,Had an awesome workout!,27-05-2025 05:40,0.7,Twitter
7782,50,Feeling bored today.,18-02-2025 02:13,-0.9,Facebook
7783,6,Enjoyed a nice day by the beach.,10-05-2025 20:30,-0.8,Twitter
7784,18,Had an awesome workout!,07-09-2024 23:30,1.0,Instagram
7785,37,The food was amazing at the restaurant!,18-07-2025 10:26,0.8,Twitter
7786,50,The commute was exhausting today.,30-07-2025 20:36,-0.1,Twitter
7787,11,Enjoyed a nice day by the beach.,13-11-2025 13:14,0.9,
7788,18,Can't wait for the holidays!,09-09-2024 15:14,-0.3,Instagram
7789,1,Looking forward to the next trip!,28-11-2025 12:54,0.7,Facebook
7790,12,Had a peaceful day.,19-12-2024 15:29,1.0,
7791,12,Feeling bored today.,01-06-2025 23:27,0.5,Facebook
7792,37,Looking forward to the weekend.,23-06-2025 00:44,-0.8,Twitter
7793,41,Had a great day with family!,01-09-2024 00:13,-0.3,Twitter
7794,15,Had an awesome workout!,30-11-2025 02:41,-0.9,Facebook
7795,30,Feeling overwhelmed with work.,26-07-2025 16:36,-0.3,Instagram
7796,10,Not feeling well today.,04-08-2025 23:58,-0.6,
7797,20,The new movie was decent.,25-05-2025 21:39,-0.4,Facebook
7798,35,Traffic was terrible today.,22-09-2025 03:58,0.7,Facebook
7799,46,The commute was exhausting today.,10-10-2025 19:53,0.6,Facebook
7800,46,Had an awesome workout!,16-07-2025 10:27,-0.9,Facebook
7801,27,Looking forward to the weekend.,12-09-2024 16:38,-0.3,
7802,25,The food was amazing at the restaurant!,02-07-2024 03:32,-0.4,Facebook
7803,1,Had an awesome workout!,07-02-2025 04:41,-1.0,Twitter
7804,11,Looking forward to the weekend.,29-08-2025 23:47,-0.7,Twitter
7805,21,The commute was exhausting today.,25-08-2025 13:18,-0.2,Facebook
7806,40,The new movie was decent.,21-01-2025 13:56,0.1,Twitter
7807,37,Looking forward to the next trip!,06-06-2025 23:27,-0.3,Twitter
7808,30,Excited about the new event!,19-08-2025 04:30,-0.9,Facebook
7809,1,The new movie was decent.,14-08-2024 06:53,0.2,Instagram
7810,50,Looking forward to the weekend.,30-12-2024 14:58,-0.6,Facebook
7811,44,Feeling overwhelmed with work.,11-11-2025 21:01,-0.6,
7812,9,"Had an okay day, nothing special.",26-10-2025 03:10,0.2,Facebook
7813,38,Can't wait for the holidays!,21-06-2025 08:07,-0.7,
7814,24,Traffic was terrible today.,19-06-2025 14:09,1.0,Facebook
7815,18,The new movie was decent.,30-09-2024 18:54,-0.8,
7816,11,Enjoyed a nice day by the beach.,15-03-2025 17:59,0.2,
7817,24,Had an awesome workout!,29-05-2025 10:13,-0.0,
7818,23,Had a peaceful day.,20-12-2024 17:47,-0.6,Instagram
7819,4,Feeling bored today.,07-03-2025 01:05,-0.7,Instagram
7820,42,The food was amazing at the restaurant!,16-11-2024 20:58,0.7,
7821,14,Had an awesome workout!,20-07-2024 06:34,0.5,
7822,22,The commute was exhausting today.,12-12-2025 20:57,0.4,Twitter
7823,49,Can't wait for the holidays!,21-08-2024 09:17,0.8,Facebook
7824,18,Looking forward to the next trip!,17-10-2024 12:57,0.8,Twitter
7825,33,"Had an okay day, nothing special.",02-07-2024 04:52,-0.1,
7826,26,Feeling overwhelmed with work.,22-05-2025 15:10,-0.1,Twitter
7827,14,Traffic was terrible today.,19-04-2025 03:23,1.0,
7828,3,Had a peaceful day.,02-10-2025 18:48,0.4,Instagram
7829,1,Excited for the next adventure!,28-08-2024 11:20,0.6,
7830,10,The commute was exhausting today.,10-08-2024 10:07,-1.0,Facebook
7831,38,Had a great day with family!,25-08-2025 07:34,-0.1,
7832,22,The commute was exhausting today.,03-03-2025 01:43,-0.8,Facebook
7833,4,The new movie was decent.,13-11-2025 22:58,0.8,
7834,9,Enjoyed a nice day by the beach.,16-02-2025 11:48,0.4,Twitter
7835,29,Can't wait for the holidays!,11-10-2024 00:53,-0.2,Facebook
7836,2,Had a peaceful day.,28-09-2024 09:00,-0.3,Instagram
7837,15,The food was amazing at the restaurant!,02-03-2025 10:18,0.6,Facebook
7838,49,Had an awesome workout!,16-11-2024 18:59,-0.8,Instagram
7839,5,"Had an okay day, nothing special.",12-11-2024 04:26,-0.1,Instagram
7840,31,Had a great day with family!,20-12-2024 17:51,-0.6,
7841,43,Had an awesome workout!,20-04-2025 20:06,-1.0,Facebook
7842,17,Feeling bored today.,03-11-2025 14:08,0.2,
7843,1,The commute was exhausting today.,05-06-2025 20:36,0.7,Facebook
7844,30,Feeling bored today.,20-10-2025 07:11,-0.8,
7845,45,Feeling overwhelmed with work.,19-12-2025 23:52,-0.6,
7846,3,Not feeling well today.,23-05-2025 07:35,0.8,Facebook
7847,41,The commute was exhausting today.,18-04-2025 21:10,0.4,Instagram
7848,41,Feeling overwhelmed with work.,29-11-2024 11:07,-0.1,Facebook
7849,4,Looking forward to the next trip!,12-11-2024 09:59,0.4,Facebook
7850,26,Enjoyed a relaxing evening.,29-06-2024 07:33,-0.4,Twitter
7851,44,The food was amazing at the restaurant!,24-04-2025 08:16,-0.5,Facebook
7852,45,Not feeling well today.,16-02-2025 16:51,0.6,Twitter
7853,39,Traffic was terrible today.,24-12-2025 20:58,-0.1,Twitter
7854,2,The new movie was decent.,24-06-2024 15:26,-0.7,
7855,49,Feeling stressed about work.,19-07-2024 02:02,0.4,Facebook
7856,29,Can't wait for the holidays!,26-01-2025 19:18,0.6,Twitter
7857,46,Feeling stressed about work.,06-08-2025 15:27,0.6,Twitter
7858,25,Had an awesome workout!,30-09-2025 09:25,-0.7,Twitter
7859,35,Had a great day with family!,21-08-2025 04:13,-0.5,Facebook
7860,3,Had a peaceful day.,19-11-2025 13:00,-0.8,Facebook
7861,32,Excited for the next adventure!,01-10-2025 22:12,-0.7,Facebook
7862,21,Excited for the next adventure!,23-03-2025 22:03,-0.1,
7863,47,"Had an okay day, nothing special.",21-02-2025 20:44,0.1,Twitter
7864,6,The new movie was decent.,18-07-2025 17:36,-0.2,Instagram
7865,41,Excited about the new event!,14-07-2025 19:26,-0.7,Instagram
7866,37,Enjoyed a nice day by the beach.,19-11-2025 20:39,-0.6,Instagram
7867,46,Enjoyed a nice day by the beach.,11-07-2025 12:03,-0.8,Twitter
7868,40,Had a peaceful day.,14-06-2025 04:56,-0.7,
7869,42,Looking forward to the weekend.,18-12-2024 09:10,0.8,Instagram
7870,21,Had a great day with family!,13-07-2025 18:44,-0.7,
7871,7,Feeling stressed about work.,19-08-2025 22:27,0.5,Facebook
7872,39,Feeling overwhelmed with work.,28-02-2025 05:38,0.4,Instagram
7873,49,Feeling overwhelmed with work.,27-12-2024 13:41,-0.4,Instagram
7874,26,Feeling stressed about work.,06-07-2024 01:42,-0.5,Twitter
7875,37,The food was amazing at the restaurant!,16-12-2024 10:44,-0.7,Twitter
7876,48,The commute was exhausting today.,02-08-2025 20:31,-0.6,Twitter
7877,33,Feeling stressed about work.,26-09-2024 00:32,-0.3,Twitter
7878,34,Looking forward to the weekend.,03-07-2025 07:40,-0.2,
7879,31,Had an awesome workout!,28-10-2024 06:37,-0.6,
7880,48,Excited for the next adventure!,09-09-2024 21:15,0.4,Facebook
7881,17,Had a peaceful day.,16-04-2025 17:18,0.0,
7882,41,Excited about the new event!,08-09-2025 01:16,0.8,Facebook
7883,38,Looking forward to the next trip!,28-07-2025 06:09,0.7,
7884,3,Had a great day with family!,19-11-2024 02:12,-0.4,Instagram
7885,15,Feeling bored today.,02-05-2025 20:31,0.2,Facebook
7886,31,Enjoyed a relaxing evening.,11-12-2025 13:54,-0.4,Twitter
7887,11,Can't wait for the holidays!,27-06-2024 05:26,0.3,Facebook
7888,16,The food was amazing at the restaurant!,14-10-2025 22:24,-0.5,Twitter
7889,32,Excited for the next adventure!,04-08-2025 11:38,0.6,
7890,9,The commute was exhausting today.,13-05-2025 01:47,-0.1,Twitter
7891,2,Enjoyed a relaxing evening.,29-10-2024 12:40,-0.4,Facebook
7892,9,The commute was exhausting today.,12-10-2024 19:38,-0.8,Facebook
7893,32,The commute was exhausting today.,19-09-2024 06:06,-0.3,Twitter
7894,9,Feeling stressed about work.,06-10-2025 00:26,0.4,Facebook
7895,33,"Had an okay day, nothing special.",24-11-2024 05:40,-0.4,Instagram
7896,20,Had an awesome workout!,07-10-2024 23:20,0.5,
7897,44,Enjoyed a relaxing evening.,13-10-2025 09:02,-0.6,Twitter
7898,18,"Had an okay day, nothing special.",28-12-2025 11:44,-0.5,Instagram
7899,24,Had a peaceful day.,10-11-2024 12:34,-0.1,Facebook
7900,3,The food was amazing at the restaurant!,02-12-2024 21:59,-0.7,Twitter
7901,44,Excited for the next adventure!,17-08-2024 04:13,-0.3,
7902,13,Excited about the new event!,11-07-2025 09:16,0.2,Twitter
7903,42,Excited about the new event!,26-11-2024 17:37,0.8,Instagram
7904,25,The weather is perfect today!,14-09-2024 11:56,0.9,Instagram
7905,36,Enjoyed a relaxing evening.,29-07-2025 18:12,0.3,Twitter
7906,35,Can't wait for the holidays!,13-03-2025 05:30,0.5,Twitter
7907,29,Not feeling well today.,22-12-2025 15:20,0.1,Twitter
7908,11,"Had an okay day, nothing special.",05-11-2024 03:52,-0.7,Facebook
7909,44,Looking forward to the next trip!,24-09-2025 03:19,-0.8,Twitter
7910,3,Looking forward to the weekend.,26-12-2024 15:21,0.7,Twitter
7911,8,Feeling stressed about work.,04-06-2025 07:29,0.3,Facebook
7912,46,The commute was exhausting today.,18-10-2025 20:37,-0.7,Instagram
7913,42,Enjoyed a nice day by the beach.,17-10-2024 00:28,-0.7,Twitter
7914,40,Feeling overwhelmed with work.,04-09-2025 20:03,0.3,Twitter
7915,45,The commute was exhausting today.,05-12-2024 07:20,0.4,Facebook
7916,13,"Had an okay day, nothing special.",12-11-2024 02:30,0.3,Facebook
7917,14,Had a great day with family!,28-05-2025 13:39,-0.4,Twitter
7918,50,Looking forward to the next trip!,22-05-2025 10:36,0.3,Facebook
7919,19,"Had an okay day, nothing special.",27-08-2025 05:20,0.5,Instagram
7920,48,The food was amazing at the restaurant!,25-09-2025 20:55,-0.7,
7921,27,Excited for the next adventure!,12-07-2025 12:11,-0.5,Twitter
7922,37,Had a great day with family!,05-02-2025 09:29,0.3,
7923,33,Had a peaceful day.,04-04-2025 16:07,0.2,Twitter
7924,41,Had a peaceful day.,05-10-2025 03:26,0.3,
7925,45,Enjoyed a nice day by the beach.,25-08-2024 16:53,0.8,Facebook
7926,6,The food was amazing at the restaurant!,18-07-2024 11:40,1.0,Twitter
7927,1,Not feeling well today.,11-03-2025 15:33,0.1,
7928,50,Excited about the new event!,09-07-2024 07:36,0.8,Twitter
7929,10,Feeling stressed about work.,06-12-2025 14:34,-0.4,Instagram
7930,35,Excited about the new event!,18-08-2024 21:32,-0.7,Twitter
7931,39,Feeling overwhelmed with work.,02-07-2025 05:34,0.3,Twitter
7932,50,Had an awesome workout!,29-11-2025 15:09,0.4,Facebook
7933,13,The weather is perfect today!,14-09-2025 18:26,-0.3,Instagram
7934,50,The new movie was decent.,25-07-2025 06:33,-0.3,Instagram
7935,33,Had an awesome workout!,28-06-2024 10:31,-0.7,Instagram
7936,2,Looking forward to the next trip!,28-12-2025 16:01,0.1,
7937,27,Feeling overwhelmed with work.,15-08-2024 17:09,-0.3,Instagram
7938,49,Enjoyed a relaxing evening.,03-07-2024 15:48,-0.3,Twitter
7939,3,Feeling bored today.,29-08-2024 12:03,1.0,
7940,24,Had a great day with family!,09-01-2025 02:14,0.2,Instagram
7941,11,The new movie was decent.,17-05-2025 16:36,0.7,Facebook
7942,49,Had a peaceful day.,16-08-2024 07:05,-0.3,Twitter
7943,7,Not feeling well today.,18-12-2025 17:28,0.4,Facebook
7944,46,Can't wait for the holidays!,10-10-2024 05:43,0.3,Instagram
7945,7,The weather is perfect today!,03-04-2025 04:08,0.2,Twitter
7946,25,Had an awesome workout!,29-08-2025 22:32,0.3,
7947,39,Can't wait for the holidays!,14-06-2024 13:27,0.1,
7948,29,The weather is perfect today!,28-08-2024 08:15,-0.5,Twitter
7949,33,Feeling overwhelmed with work.,14-04-2025 01:14,0.5,Twitter
7950,21,The commute was exhausting today.,24-10-2024 08:56,-0.6,
7951,9,Not feeling well today.,22-10-2025 22:34,-0.9,Twitter
7952,41,Not feeling well today.,25-02-2025 15:29,-0.4,Twitter
7953,32,The commute was exhausting today.,16-12-2025 05:12,0.7,Facebook
7954,18,Feeling bored today.,15-05-2025 22:47,0.6,Twitter
7955,15,Feeling bored today.,08-05-2025 07:57,-0.1,
7956,44,Excited for the next adventure!,15-11-2025 09:37,-0.7,Instagram
7957,38,Feeling overwhelmed with work.,03-10-2024 14:55,0.9,Twitter
7958,9,Excited for the next adventure!,15-11-2025 11:00,-0.2,Twitter
7959,12,Looking forward to the next trip!,01-01-2025 17:13,0.9,Instagram
7960,35,Traffic was terrible today.,05-02-2025 19:53,-0.4,
7961,40,The commute was exhausting today.,19-03-2025 01:59,-0.7,Instagram
7962,37,Had a great day with family!,29-12-2025 00:08,0.1,Instagram
7963,37,Feeling overwhelmed with work.,08-09-2025 19:49,-0.7,
7964,27,Had a great day with family!,27-10-2024 14:39,-0.4,Instagram
7965,21,Can't wait for the holidays!,19-12-2024 09:40,0.0,Instagram
7966,47,Had a peaceful day.,29-06-2025 17:36,-0.0,Instagram
7967,29,The weather is perfect today!,02-08-2024 09:59,0.2,Instagram
7968,28,The food was amazing at the restaurant!,27-08-2024 10:44,-0.7,
7969,27,The new movie was decent.,30-04-2025 03:22,-0.6,Facebook
7970,34,Feeling overwhelmed with work.,31-08-2025 14:23,-0.4,Twitter
7971,14,Enjoyed a nice day by the beach.,27-03-2025 20:37,0.9,Instagram
7972,29,Enjoyed a relaxing evening.,24-07-2024 10:19,0.2,Facebook
7973,41,The weather is perfect today!,26-08-2024 06:48,-0.6,
7974,11,Excited about the new event!,29-09-2024 10:37,0.7,Twitter
7975,29,Looking forward to the next trip!,18-10-2024 10:10,-0.7,Instagram
7976,28,Had a great day with family!,27-01-2025 01:01,0.7,Twitter
7977,39,Not feeling well today.,13-08-2024 17:35,-0.6,Facebook
7978,46,Not feeling well today.,01-09-2024 07:00,-0.4,Facebook
7979,8,Traffic was terrible today.,06-10-2025 07:50,-0.8,Twitter
7980,11,Enjoyed a nice day by the beach.,19-04-2025 17:37,-0.8,Twitter
7981,20,The food was amazing at the restaurant!,05-07-2025 14:59,0.3,Facebook
7982,42,Excited about the new event!,29-07-2024 10:58,-0.2,Facebook
7983,21,"Had an okay day, nothing special.",26-06-2025 00:42,-0.6,
7984,11,Enjoyed a nice day by the beach.,08-09-2024 01:44,0.1,
7985,21,Can't wait for the holidays!,05-11-2025 02:33,0.1,
7986,44,"Had an okay day, nothing special.",01-01-2025 05:25,0.8,Facebook
7987,9,Excited for the next adventure!,10-10-2025 11:39,-0.4,
7988,30,Looking forward to the weekend.,28-06-2025 04:44,0.2,Twitter
7989,29,Traffic was terrible today.,15-07-2024 13:02,-0.5,Instagram
7990,33,Excited about the new event!,06-10-2024 16:02,-0.5,Instagram
7991,47,The food was amazing at the restaurant!,15-03-2025 18:55,-0.4,Twitter
7992,33,The weather is perfect today!,25-05-2025 02:16,0.2,Twitter
7993,6,"Had an okay day, nothing special.",09-10-2024 10:36,0.8,
7994,35,Feeling bored today.,16-12-2025 04:49,-0.3,Instagram
7995,32,Looking forward to the weekend.,18-09-2024 21:35,-0.6,Facebook
7996,42,Excited about the new event!,27-10-2024 18:22,0.9,
7997,29,"Had an okay day, nothing special.",08-05-2025 10:41,-0.7,Instagram
7998,29,The new movie was decent.,17-07-2024 06:59,-0.3,Facebook
7999,33,The food was amazing at the restaurant!,27-11-2024 20:42,0.7,Twitter
8000,26,Excited about the new event!,29-12-2025 03:41,0.1,Instagram
8001,39,Looking forward to the weekend.,08-12-2024 23:09,-0.9,Instagram
8002,38,The commute was exhausting today.,14-10-2024 08:16,1.0,Facebook
8003,40,Not feeling well today.,21-05-2025 22:02,-0.6,Twitter
8004,16,Excited about the new event!,01-03-2025 14:21,0.2,
8005,42,Can't wait for the holidays!,14-03-2025 08:35,-0.3,
8006,34,Had a great day with family!,24-03-2025 05:27,-0.0,Facebook
8007,39,Looking forward to the weekend.,18-12-2024 04:40,0.1,Instagram
8008,23,Had a great day with family!,29-03-2025 20:50,0.4,Instagram
8009,6,The food was amazing at the restaurant!,21-08-2025 10:10,0.0,Twitter
8010,21,The commute was exhausting today.,20-09-2024 19:35,0.0,Instagram
8011,39,Feeling bored today.,05-03-2025 07:28,-0.4,Instagram
8012,11,Enjoyed a nice day by the beach.,24-01-2025 12:01,-0.8,Facebook
8013,35,Excited about the new event!,02-11-2024 02:14,0.3,Instagram
8014,36,Traffic was terrible today.,18-12-2025 17:16,-0.3,
8015,41,Had an awesome workout!,25-03-2025 09:46,-0.5,Twitter
8016,11,Can't wait for the holidays!,30-11-2025 17:42,0.5,Instagram
8017,45,Feeling stressed about work.,16-05-2025 10:37,0.9,Facebook
8018,2,Not feeling well today.,05-04-2025 14:53,0.9,Twitter
8019,31,Looking forward to the weekend.,27-04-2025 10:10,-0.1,Facebook
8020,2,The commute was exhausting today.,03-06-2025 12:45,-0.0,Facebook
8021,21,Looking forward to the weekend.,20-01-2025 15:31,0.4,Facebook
8022,33,Feeling bored today.,24-11-2024 16:27,-0.4,Facebook
8023,11,"Had an okay day, nothing special.",15-02-2025 21:14,1.0,Instagram
8024,29,Excited for the next adventure!,25-07-2024 23:02,0.2,Facebook
8025,27,Looking forward to the weekend.,24-05-2025 04:43,0.9,Facebook
8026,46,The weather is perfect today!,23-05-2025 12:49,-1.0,Instagram
8027,38,Looking forward to the next trip!,06-03-2025 09:46,-0.2,Facebook
8028,33,Excited for the next adventure!,01-09-2025 01:06,-0.8,Facebook
8029,49,The commute was exhausting today.,19-11-2025 18:48,-0.4,Facebook
8030,35,The food was amazing at the restaurant!,20-06-2024 05:23,0.9,
8031,32,The new movie was decent.,22-01-2025 22:57,-0.7,Twitter
8032,21,Enjoyed a relaxing evening.,23-04-2025 09:03,-0.7,Facebook
8033,33,The food was amazing at the restaurant!,22-08-2024 23:17,0.8,
8034,30,Traffic was terrible today.,01-06-2025 22:01,-0.5,Twitter
8035,31,The commute was exhausting today.,27-09-2024 02:18,-0.0,Twitter
8036,16,Can't wait for the holidays!,03-11-2024 09:00,-1.0,Twitter
8037,16,Traffic was terrible today.,02-08-2024 08:07,-0.4,Facebook
8038,13,Feeling stressed about work.,03-11-2024 20:31,0.9,Twitter
8039,5,Excited about the new event!,19-09-2024 05:57,0.5,Instagram
8040,7,Traffic was terrible today.,20-11-2025 02:48,-0.2,
8041,11,Enjoyed a relaxing evening.,26-06-2025 21:23,0.6,Facebook
8042,41,Excited for the next adventure!,18-11-2025 05:24,-0.7,Twitter
8043,34,The weather is perfect today!,28-12-2025 09:25,0.0,Twitter
8044,7,"Had an okay day, nothing special.",19-05-2025 21:55,-0.7,Instagram
8045,34,The commute was exhausting today.,19-08-2024 15:44,0.3,Twitter
8046,12,Enjoyed a relaxing evening.,13-10-2025 04:28,0.3,Facebook
8047,14,The food was amazing at the restaurant!,01-06-2025 14:12,-0.4,Instagram
8048,12,The new movie was decent.,26-07-2024 00:16,0.3,Facebook
8049,18,Traffic was terrible today.,20-02-2025 20:50,-0.8,Facebook
8050,23,The food was amazing at the restaurant!,13-09-2024 11:26,-0.0,
8051,6,The weather is perfect today!,11-03-2025 12:10,0.5,
8052,20,Looking forward to the next trip!,27-10-2024 22:44,0.1,Facebook
8053,50,The new movie was decent.,03-02-2025 20:18,0.0,Facebook
8054,38,Excited about the new event!,23-02-2025 04:23,-0.9,
8055,31,The food was amazing at the restaurant!,20-08-2025 20:32,0.9,
8056,18,Looking forward to the weekend.,28-10-2024 03:37,0.5,Twitter
8057,27,Looking forward to the weekend.,22-12-2024 00:46,0.7,Twitter
8058,46,Had a peaceful day.,08-07-2025 19:12,-0.1,Instagram
8059,20,Feeling stressed about work.,22-07-2025 18:33,-1.0,
8060,33,Had a great day with family!,26-05-2025 04:05,-0.1,Instagram
8061,27,Not feeling well today.,01-07-2024 14:15,0.7,Twitter
8062,24,The food was amazing at the restaurant!,03-10-2025 09:41,-0.9,Twitter
